desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
441391202201827,http://www.animal.go.kr/files/shelter/2022/08/20220817170814_s.jpg,20220817,현덕면 : 덕목 1길 51-2,[개] 믹스견,갈색,2020(년생),23(Kg),경기-평택-2022-01061,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220817170814.jpg,보호중,M,U,경계심이 있으나 순하고 영리해 보임,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441391202201826,http://www.animal.go.kr/files/shelter/2022/08/202208171708597_s.jpg,20220817,오성면 : 죽리길 29 부근,[개] 시베리안 허스키,검회/흰,2020(년생),16(Kg),경기-평택-2022-01060,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708597.jpg,보호중,F,U,"아주 많이 말랐음,  순하고 사람을 잘 따름",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441391202201825,http://www.animal.go.kr/files/shelter/2022/08/202208171508459_s.jpg,20220817,청북읍 :  청북 중앙로 406 부근 대로변,[개] 믹스견,검정,2019(년생),50(Kg),경기-평택-2022-01059,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171508459.jpg,종료(자연사),M,U,"못 움직이는 것 같음, 기립불능",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441391202201824,http://www.animal.go.kr/files/shelter/2022/08/202208171508955_s.jpg,20220817,송탄동 :  장안동 369 부근,[개] 불 테리어,흰색,2014(년생),14(Kg),경기-평택-2022-01058,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171508955.jpg,보호중,M,U,귀엽고 사람을 잘 따름,평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441391202201823,http://www.animal.go.kr/files/shelter/2022/08/20220817140890_s.jpg,20220817,독곡동 : 삼봉로 30 부근 대로변,[개] 믹스견,베이지,2020(년생),15(Kg),경기-평택-2022-01057,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220817140890.jpg,보호중,M,U,"움직이지 못함, 기립 불능",평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면),경기도 평택시,평택시,031-8024-3808
441386202200629,http://www.animal.go.kr/files/shelter/2022/08/202208171808859[1]_s.jpg,20220817,부일로 460번길 24,[고양이] 한국 고양이,"흰,검정",2022(년생),0.34(Kg),경기-부천-2022-00531,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171808859[1].jpg,보호중,Q,N,3주령. 왼쪽 눈 염증 심함,가야동물병원,032-655-3500,경기도 부천시 부천로 69 (심곡동) 가야동물병원,경기도 부천시,부천시,032-625-2803
441386202200628,http://www.animal.go.kr/files/shelter/2022/08/202208171208282_s.jpg,20220817,가은병원,[고양이] 한국 고양이,치즈,2020(년생),2.8(Kg),경기-부천-2022-00530,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171208282.jpg,보호중,M,Y,"순함,영양상태불량,보행실조(균형못잡고비틀),오른쪽뒷다리수술흔적",24시아이동물메디컬,032-677-5262,경기도 부천시 오정구 원종동 229-8,경기도 부천시,부천시,032-625-2803
441386202200627,http://www.animal.go.kr/files/shelter/2022/08/20220817110804_s.jpg,20220817,작동 5 로얄아파트,[개] 치와와,흰,2012(년생),3.9(Kg),경기-부천-2022-00529,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220817110804.jpg,종료(반환),M,Y,"겁많음,치석있음",24시아이동물메디컬,032-677-5262,경기도 부천시 오정구 원종동 229-8,경기도 부천시,부천시,032-625-2803
441386202200626,http://www.animal.go.kr/files/shelter/2022/08/202208171108689_s.jpg,20220817,부일로405,[고양이] 한국 고양이,갈검,2021(년생),2.5(Kg),경기-부천-2022-00528,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171108689.jpg,종료(자연사),F,N,탈진. 개구호흡. 기력 없음.,cj동물병원,032-323-4999,"경기도 부천시 소향로 246 (중동, 새롬프라자6차)",경기도 부천시,부천시,032-625-2803
441378202201702,http://www.animal.go.kr/files/shelter/2022/08/202208171708128_s.jpg,20220817,판교동585,[고양이] 샴,검갈색,2019(년생),2.86(Kg),경기-성남-2022-00591,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171708128.jpeg,보호중,F,U,"감정 기복 있음, 상태 관찰요함.",펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287
441378202201701,http://www.animal.go.kr/files/shelter/2022/08/202208171108687_s.jpg,20220817,야탑동,[기타축종] 볼 파이톤,흑노색,2019(년생),3(Kg),경기-성남-2022-00590,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171108687.jpg,종료(기증),Q,U,상태 관찰 요함,펫토피아동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합)",경기도 성남시,성남시청 동물보호팀,031-729-3287
441374202200838,http://www.animal.go.kr/files/shelter/2022/08/202208172008665_s.jpg,20220817,영통구 광교호수로 234 인근 보행로,[고양이] 페르시안,백,2017(년생),3.4(Kg),경기-수원-2022-00549,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008665.jpeg,보호중,F,U,5마리 동시유기,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200837,http://www.animal.go.kr/files/shelter/2022/08/202208172008513_s.jpg,20220817,영통구 광교호수로 234 인근 보행로,[고양이] 먼치킨,갈백,2016(년생),2.8(Kg),경기-수원-2022-00548,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008513.jpeg,보호중,M,Y,5마리 동시유기,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200836,http://www.animal.go.kr/files/shelter/2022/08/202208172008603_s.jpg,20220817,영통구 광교호수로 234 인근 보행로,[고양이] 스코티시폴드,갈백,2016(년생),3.0(Kg),경기-수원-2022-00547,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008603.jpeg,보호중,F,U,5마리 동시유기,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200835,http://www.animal.go.kr/files/shelter/2022/08/202208172008749_s.jpg,20220817,영통구 광교호수로 234 인근 보행로,[고양이] 믹스묘,백갈검,2018(년생),3.5(Kg),경기-수원-2022-00546,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008749.jpeg,보호중,F,U,5마리 동시유기,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200834,http://www.animal.go.kr/files/shelter/2022/08/202208172008939_s.jpg,20220817,영통구 광교호수로 234 인근 보행로,[고양이] 믹스묘,갈백,2017(년생),3.8(Kg),경기-수원-2022-00545,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208172008939.jpeg,보호중,M,Y,5마리 동시유기,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200833,http://www.animal.go.kr/files/shelter/2022/08/202208171408801_s.jpg,20220817,팔달구 창룡대로 152,[개] 포메라니안,갈,2017(년생),3.3(Kg),경기-수원-2022-00544,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171408801.jpeg,종료(반환),F,N,하네스 착용,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200832,http://www.animal.go.kr/files/shelter/2022/08/202208171308270_s.jpg,20220817,권선구 덕영대로1031번길 6,[개] 포메라니안,갈백,2021(년생),3.6(Kg),경기-수원-2022-00543,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308270.jpeg,보호중,M,Y,미용흔적있음,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200831,http://www.animal.go.kr/files/shelter/2022/08/202208171308619_s.jpg,20220817,권선구 동수원로 286,[고양이] 믹스묘,흰,2021(년생),3.6(Kg),경기-수원-2022-00542,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308619.jpeg,종료(반환),M,N,"사진속 옷착용, 항문지저분함",수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
441374202200830,http://www.animal.go.kr/files/shelter/2022/08/202209011009811_s.jpg,20220817,팔달구 창룡대로 23,[고양이] 한국 고양이,치즈,2022(년생),0.39(Kg),경기-수원-2022-00541,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202209011009811.jpg,종료(입양),Q,N,귀진드기 치료 이력,수원시 동물보호센터,031-228-3557,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",경기도 수원시,수원시,031-228-3162
431371202200365,http://www.animal.go.kr/files/shelter/2022/08/202208171808855_s.jpg,20220817,화정공원,[고양이] 한국 고양이,"흰,노",2022(년생),0.32(Kg),울산-동구-2022-00215,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171808855.png,종료(입양),Q,N,3마리 함께 들어옴,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538
431371202200364,http://www.animal.go.kr/files/shelter/2022/08/202208171808837_s.jpg,20220817,화정공원,[고양이] 한국 고양이,"흰,검",2022(년생),0.28(Kg),울산-동구-2022-00214,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171808837.png,종료(입양),Q,N,3마리 함께 들어옴,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538
431371202200363,http://www.animal.go.kr/files/shelter/2022/08/202208171808141_s.jpg,20220817,화정공원,[고양이] 한국 고양이,"흰,검",2022(년생),0.32(Kg),울산-동구-2022-00213,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171808141.png,종료(입양),Q,N,3마리 함께 들어옴,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538
431371202200362,http://www.animal.go.kr/files/shelter/2022/08/202208171608934_s.jpg,20220817,화암중학교 뒷편,[고양이] 한국 고양이,"흰,검",2017(년생),4.00(Kg),울산-동구-2022-00212,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608934.png,종료(입양),Q,U,"얼굴다침,호흡 안좋음",일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538
431371202200361,http://www.animal.go.kr/files/shelter/2022/08/202208171608823_s.jpg,20220817,화정주민센터 지하주차장,[고양이] 한국 고양이,"흰,노",2022(년생),0.10(Kg),울산-동구-2022-00211,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608823.png,종료(자연사),F,N,몸이차가움,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538
431371202200360,http://www.animal.go.kr/files/shelter/2022/08/202208171308940_s[1].jpg,20220817,대학길116,[개] 포메라니안,갈색,2007(년생),3.25(Kg),울산-동구-2022-00210,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171308940.png,종료(반환),F,U,칩있으나 보호자분 연락안됨,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538
431370202200756,http://www.animal.go.kr/files/shelter/2022/08/20220817150846_s.jpg,20220817,옥현 주공 3단지내,[고양이] 한국 고양이,치즈색,2022(년생),0.1(Kg),울산-남구-2022-00512,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220817150846.jpg,종료(자연사),Q,N,어리고 허약,스마일동물병원,052-277-0075,울산광역시 남구 대학로 112 (무거동),울산광역시 남구,권도하,052-226-5264
431370202200755,http://www.animal.go.kr/files/shelter/2022/08/202208171008420_s.jpg,20220817,번영로267번길35,[고양이] 한국 고양이,"검정,노랑,흰색",2022(년생),0.1(Kg),울산-남구-2022-00511,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171008420.jpg,종료(자연사),Q,N,"나이3일추정,허약",미래펫동물병원,052-273-5911,울산광역시 남구 중앙로 218-1 (신정동),울산광역시 남구,권도하,052-226-5264
431370202200754,http://www.animal.go.kr/files/shelter/2022/08/202208171008115_s.jpg,20220817,번영로267번길35,[고양이] 한국 고양이,"검정,흰색,노랑",2022(년생),0.1(Kg),울산-남구-2022-00510,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171008115.jpg,종료(자연사),Q,N,"나이3일추정,허약",미래펫동물병원,052-273-5911,울산광역시 남구 중앙로 218-1 (신정동),울산광역시 남구,권도하,052-226-5264
431370202200753,http://www.animal.go.kr/files/shelter/2022/08/202208171008832_s.jpg,20220817,번영로267번길35,[고양이] 한국 고양이,"흰색,검정",2022(년생),0.1(Kg),울산-남구-2022-00509,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171008832.jpg,종료(자연사),Q,N,"나이3일추정,허약",미래펫동물병원,052-273-5911,울산광역시 남구 중앙로 218-1 (신정동),울산광역시 남구,권도하,052-226-5264
430366202200260,http://www.animal.go.kr/files/shelter/2022/08/202208171508336_s.jpg,20220817,대전 서구 도마8길 77 부근,[기타축종],갈색,2022(년생),0.4(Kg),대전-서구-2022-00261,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171508336.png,종료(입양),M,U,,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480
430365202200415,http://www.animal.go.kr/files/shelter/2022/08/20220817100851_s.jpg,20220817,대전광역시 중구 용두동 대림빌딩 주변,[개] 믹스견,백황,2020(년생),3.00(Kg),대전-중구-2022-00237,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/20220817100851.jpg,종료(반환),F,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266
430365202200410,http://www.animal.go.kr/files/shelter/2022/08/202208171008482_s.jpg,20220817,대전광역시 문화동 대문초등학교 주변,[개] 진도견,황,2019(년생),18.00(Kg),대전-중구-2022-00232,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171008482.jpg,보호중,F,U,.,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 중구,한민수,042-606-7266
